h_type,epsilon,k,gamma_0,status,delta_Im,delta_pred_Im,delta_Im_error,Z_prime,inv_abs_Z_prime,h0,C_where,C_where_pred,spacing_prev,spacing_next,local_spacing,residual_abs
h=cos(t/T),1e-06,970,137109.415801548,ok,6.283808033913374e-07,6.296951255040405e-07,1.3143221127030916e-09,-1.5764445822803623,0.6343388224617942,0.9926794690891975,0.6283808033913374,0.6296951255040405,34.80247485797736,443.84993587000645,34.80247485797736,1.7100236242449703e-26
h=cos(t/T),1e-06,971,137553.265737418,ok,3.442110028117895e-07,3.436684624240738e-07,5.425403877157055e-10,-2.8883420019985238,0.3462193879076897,0.9926320547817039,0.3442110028117895,0.34366846242407384,443.84993587000645,19.534980563010322,19.534980563010322,3.1403582364439164e-26
h=cos(t/T),1e-06,972,137572.800717981,ok,-3.9613223634660244e-07,-3.9623103927310624e-07,9.880292650380465e-11,2.50517972108732,0.3991729581644431,0.9926299644523393,-0.39613223634660244,-0.39623103927310627,19.534980563010322,12.641180778999114,12.641180778999114,2.3525142408909874e-26
h=cos(t/T),1e-06,973,137585.44189876,ok,-2.426386345177889e-07,-2.424708713230574e-07,1.677631947314642e-10,4.093805603189785,0.2442714913528934,0.9926286116326417,-0.2426386345177889,-0.2424708713230574,12.641180778999114,32.94271206998383,12.641180778999114,4.953557285849125e-26
h=cos(t/T),1e-06,974,137618.38461083,ok,1.2750388123095036e-07,1.2679991321753175e-07,7.039680134186105e-10,-7.828278903648721,0.1277419995260906,0.9926250856252925,0.12750388123095036,0.12679991321753176,32.94271206998383,121.09427968302043,32.94271206998383,3.532621895690806e-26
h=cos(t/T),1e-06,975,137739.478890513,ok,1.1781230568885803e-07,1.1744949150550617e-07,3.6281418335186356e-10,-8.451395611975434,0.11832365279209306,0.9926121171383807,0.11781230568885803,0.11744949150550615,121.09427968302043,293.3621952509857,121.09427968302043,8.002906697935136e-26
h=cos(t/T),1e-06,976,138032.841085764,ok,-7.09842424839735e-08,-7.157387249796458e-08,5.896300139910803e-10,13.867918809931524,0.07210887327115363,0.9925806527141637,-0.0709842424839735,-0.0715738724979646,293.3621952509857,242.8574402850063,242.8574402850063,1.0000424111403483e-25
h=cos(t/T),1e-06,977,138275.698526049,ok,-1.8475111573934555e-07,-1.846663439832344e-07,8.477175611114052e-11,5.374853551264387,0.18605158084070195,0.9925545547572984,-0.18475111573934555,-0.18466634398323442,242.8574402850063,489.81683008398977,242.8574402850063,3.4816206134126905e-26
h=cos(t/T),1e-06,978,138765.515356133,ok,-7.293419912457466e-08,-7.326509264038563e-08,3.308935158109707e-10,13.546721138171314,0.0738186008112507,0.9925017791615917,-0.07293419912457466,-0.07326509264038564,489.81683008398977,52.32397929101717,52.32397929101717,1.4986171205028763e-25
h=cos(t/T),1e-06,979,138817.839335424,ok,3.41970007866621e-08,3.462615293255955e-08,4.2915214589744697e-10,-28.663193755318286,0.03488794753775322,0.992496130507237,0.0341970007866621,0.03462615293255955,52.32397929101717,30.087151218001964,30.087151218001964,1.5566967322153217e-25
h=cos(t/T),1e-06,980,138847.926486642,ok,2.7549685910344124e-07,2.7573083635586656e-07,2.3397725242531755e-10,-3.5994990426003173,0.27781643727777994,0.9924928814783266,0.27549685910344124,0.2757308363558666,30.087151218001964,132.1940548599814,30.087151218001964,2.970003289893693e-26
h=cos(t/T),1e-06,981,138980.120541502,ok,-4.74101398140192e-08,-4.720471267594943e-08,2.0542713806977307e-10,21.02498970212849,0.04756244897940491,0.992478597903771,-0.0474101398140192,-0.04720471267594943,132.1940548599814,106.92779674200574,106.92779674200574,1.2284673608933857e-25
h=cos(t/T),1e-06,982,139087.048338244,ok,-1.3664248399436474e-07,-1.3648603108781066e-07,1.564529065540749e-10,7.271564910677569,0.1375219794203583,0.9924670344557718,-0.13664248399436474,-0.13648603108781066,106.92779674200574,12.039154136989964,12.039154136989964,8.942532954123392e-26
h=cos(t/T),1e-06,983,139099.087492381,ok,1.3571116141974926e-07,1.3594412602474413e-07,2.3296460499487203e-10,-7.300541486990769,0.13697614098652192,0.9924657319563461,0.13571116141974926,0.13594412602474415,12.039154136989964,252.60853061301168,12.039154136989964,5.126304310346159e-26
h=cos(t/T),1e-06,984,139351.696022994,ok,-7.558264769613743e-08,-7.428712768814683e-08,1.2955200079905975e-09,13.359493193585028,0.07485313892597219,0.9924383767207795,-0.07558264769613743,-0.07428712768814684,252.60853061301168,186.23532030099886,186.23532030099886,4.8604527456818674e-27
h=cos(t/T),1e-06,985,139537.931343295,ok,-2.1356390789151192e-07,-2.1338380027165722e-07,1.801076198546973e-10,4.650859981969403,0.21501399824480433,0.9924181774840025,-0.21356390789151192,-0.21338380027165724,186.23532030099886,209.3942407979921,186.23532030099886,3.355795910968594e-26
h=cos(t/T),1e-06,986,139747.325584093,ok,-1.2491364032030106e-07,-1.2551877579457011e-07,6.051354742690578e-10,7.906350488802231,0.12648060586439983,0.9923954343572571,-0.12491364032030106,-0.1255187757945701,209.3942407979921,83.4606192180072,83.4606192180072,2.721993167555476e-26
h=cos(t/T),1e-06,987,139830.786203311,ok,2.459273673593998e-07,2.4649441149956933e-07,5.670441401695352e-10,-4.025999428866835,0.2483855295234013,0.9923863599161328,0.2459273673593998,0.24649441149956933,83.4606192180072,5.993544071010547,5.993544071010547,4.06894517560264e-26
h=cos(t/T),1e-06,988,139836.779747382,ok,-3.3507240004837513e-07,-3.3540180953065476e-07,3.294094822796264e-10,2.958796523596572,0.33797525177042176,0.9923857080473009,-0.33507240004837513,-0.3354018095306548,5.993544071010547,12.351028007979039,5.993544071010547,5.6697748760171905e-28
h=cos(t/T),1e-06,989,139849.13077539,ok,-9.64500941336155e-07,-9.636509915667266e-07,8.499497694283028e-10,1.029817198678707,0.9710461247714997,0.9923843646392049,-0.9645009413361549,-0.9636509915667267,12.351028007979039,1.2638875580159947,1.2638875580159947,4.9805689763106986e-27
h=cos(t/T),1e-06,990,139850.394662948,ok,-5.116453394293785e-08,-5.0234676273381216e-08,9.29857669556635e-10,19.754964116026425,0.05062018812723326,0.9923842271608501,-0.05116453394293785,-0.05023467627338122,1.2638875580159947,33.282648213993525,1.2638875580159947,2.200530843179592e-25
h=cos(t/T),1e-06,991,139883.677311162,ok,1.6629928722977638e-07,1.6601673024637464e-07,2.825569834017386e-10,-5.977593974715054,0.16729138918266342,0.9923806064226236,0.16629928722977638,0.16601673024637464,33.282648213993525,91.86346634000074,33.282648213993525,5.363995362484609e-26
h=cos(t/T),1e-06,992,139975.540777502,ok,-1.6318517737090588e-07,-1.6351311427882798e-07,3.2793690792210337e-10,6.069058208258145,0.16477021074526912,0.9923706083717732,-0.16318517737090588,-0.163513114278828,91.86346634000074,91.08309183901292,91.08309183901292,5.574165229419314e-26
h=cos(t/T),1e-06,993,140066.623869341,ok,1.00000761449337e-07,1.0002615015508572e-07,2.5388705748718368e-11,-9.92101252790288,0.10079616341452012,0.9923606888065001,0.100000761449337,0.10002615015508573,91.08309183901292,30.595942218002165,30.595942218002165,4.095164572809528e-26
h=cos(t/T),1e-06,994,140097.219811559,ok,5.282345227897167e-08,5.323931223719138e-08,4.158599582197064e-10,-18.639560008583825,0.05364933504543474,0.9923573552608599,0.05282345227897167,0.05323931223719138,30.595942218002165,465.0324824929994,30.595942218002165,2.1292286001140344e-25
h=cos(t/T),1e-06,995,140562.252294052,ok,-1.734006218612194e-07,-1.7385823574434855e-07,4.576138831291394e-10,5.707561650788545,0.175206167043652,0.9923065990081981,-0.1734006218612194,-0.17385823574434855,465.0324824929994,188.14716155198403,188.14716155198403,4.138854599771913e-27
h=cos(t/T),1e-06,996,140750.399455604,ok,-1.3498356565833092e-07,-1.3548177283975086e-07,4.98207181419944e-10,7.3241292553731485,0.13653500165448024,0.9922860160254385,-0.13498356565833092,-0.13548177283975085,188.14716155198403,44.44992724200711,44.44992724200711,9.06492469200876e-26
h=cos(t/T),1e-06,997,140794.849382846,ok,9.409268386662006e-08,9.460699378071413e-08,5.143099140940641e-10,-10.488454496062474,0.0953429316373938,0.9922811492782857,0.09409268386662006,0.09460699378071413,44.44992724200711,111.0697047880094,44.44992724200711,9.679526470214304e-26
h=cos(t/T),1e-06,998,140905.919087634,ok,-1.293665263801813e-07,-1.2896592616784174e-07,4.0060021233957567e-10,7.69403990066778,0.12997073226942948,0.9922689817619494,-0.1293665263801813,-0.12896592616784175,111.0697047880094,168.62469750398304,111.0697047880094,6.881453242883015e-26
h=cos(t/T),1e-06,999,141074.543785138,ok,3.050081431865692e-08,3.099240668851468e-08,4.915923698577613e-10,-32.01592251000275,0.031234458406987006,0.992250490937977,0.03050081431865692,0.03099240668851468,168.62469750398304,2.4736323159886524,2.4736323159886524,6.259143100211412e-26
h=cos(t/T),1e-06,1000,141077.017417454,ok,1.544831320643425e-07,1.5399062670192827e-07,4.925053624142242e-10,-6.443575435565888,0.15519334102622762,0.9922502195239417,0.1544831320643425,0.15399062670192828,2.4736323159886524,13.12592782700085,2.4736323159886524,3.537568519066066e-26
h=cos(t/T),1e-06,1001,141090.143345281,ok,-1.4703255146741867e-07,-1.4791675397454006e-07,8.84202507121393e-10,6.708156801501017,0.14907224586286355,0.9922487792302637,-0.14703255146741867,-0.14791675397454007,13.12592782700085,271.1402215780108,13.12592782700085,6.391128353423298e-26
h=cos(t/T),1e-06,1002,141361.283566859,ok,1.0686926543712616e-07,1.0656197426543491e-07,3.072911716912499e-10,-9.311191955036717,0.10739763553677663,0.9922189974931472,0.10686926543712616,0.10656197426543491,271.1402215780108,125.02314756100532,125.02314756100532,5.001214585462795e-26
h=cos(t/T),1e-06,1003,141486.30671442,ok,-2.3658503778278828e-07,-2.363448065473981e-07,2.402312353901897e-10,4.198125867138136,0.23820152888405427,0.9922052459303906,-0.23658503778278828,-0.23634480654739812,125.02314756100532,78.085530404991,78.085530404991,2.035348695204409e-26
h=cos(t/T),1e-06,1004,141564.392244825,ok,-9.65374056249857e-08,-9.639109794542852e-08,1.4630767955717805e-10,10.293446927668198,0.0971491869562233,0.9921966510009356,-0.0965374056249857,-0.09639109794542852,78.085530404991,123.82428550699842,78.085530404991,1.2054336367301202e-25
h=cos(t/T),1e-06,1005,141688.216530332,ok,-1.4854595065116882e-07,-1.5012228621064153e-07,1.5763355594727109e-09,6.6091653474464165,0.15130503587512303,0.9921830119028051,-0.14854595065116882,-0.15012228621064155,123.82428550699842,379.6969134770043,123.82428550699842,7.742565226308477e-26
h=cos(t/T),1e-06,1006,142067.913443809,ok,-3.5332050174474716e-07,-3.5352095237334414e-07,2.0045062859697365e-10,2.8064563305804127,0.356321240100389,0.9921411147809883,-0.35332050174474716,-0.3535209523733442,379.6969134770043,60.14991786700557,60.14991786700557,2.7231150381861945e-27
h=cos(t/T),1e-06,1007,142128.063361676,ok,6.827758625149727e-08,6.84459845763669e-08,1.6839832486963328e-10,-14.495144945745743,0.06898861679154822,0.9921344673887157,0.06827758625149727,0.0684459845763669,60.14991786700557,146.7017938279896,60.14991786700557,8.103697249386686e-26
h=cos(t/T),1e-06,1008,142274.765155504,ok,-2.8798240236938e-07,-2.877879439231064e-07,1.944584462735775e-10,3.4473933465119306,0.2900742385581846,0.9921182430868658,-0.28798240236938,-0.28778794392310647,146.7017938279896,197.60296402001404,146.7017938279896,1.558236562100782e-26
h=cos(t/T),1e-06,1009,142472.368119524,ok,1.0055373422801495e-07,9.999639839325191e-08,5.573358347630337e-10,-9.921320958130401,0.10079302990198218,0.9920963631165274,0.10055373422801495,0.09999639839325192,197.60296402001404,31.95469354200759,31.95469354200759,7.040559798113305e-26
h=cos(t/T),1e-06,1010,142504.322813066,ok,1.3233511708676815e-07,1.323894485505648e-07,5.433146379664036e-11,-7.4937454071723915,0.13344461890083467,0.9920928220338807,0.13233511708676815,0.1323894485505648,31.95469354200759,63.68448480099323,31.95469354200759,7.039684518154795e-26
h=cos(t/T),1e-06,1011,142568.007297867,ok,-1.1248630471527576e-07,-1.124227318081052e-07,6.357290717056828e-11,8.8246010969452,0.11331956980425649,0.9920857624353812,-0.11248630471527576,-0.1124227318081052,63.68448480099323,40.42131389098358,40.42131389098358,1.1203770845539544e-25
h=cos(t/T),1e-06,1012,142608.428611758,ok,-5.069887265563011e-08,-5.041248643360812e-08,2.863862220219905e-10,19.67927690496977,0.050814875202424836,0.9920812799950061,-0.05069887265563011,-0.05041248643360812,40.42131389098358,289.3284506839991,40.42131389098358,5.206597675490019e-26
h=cos(t/T),1e-06,1013,142897.757062442,ok,-1.2860982678830624e-07,-1.2839940493185048e-07,2.104218564557571e-10,7.726275360246321,0.12942847017144352,0.9920491585952464,-0.12860982678830624,-0.1283994049318505,289.3284506839991,237.5791156310006,237.5791156310006,7.368052328913445e-27
h=cos(t/T),1e-06,1014,143135.336178073,ok,1.4528632164001465e-07,1.4545515080655646e-07,1.68829166541813e-10,-6.820127912381601,0.14662481596342938,0.9920227340154708,0.14528632164001465,0.14545515080655647,237.5791156310006,17.805143111007055,17.805143111007055,1.6327481888977444e-27
h=cos(t/T),1e-06,1015,143153.141321184,ok,-4.258763510733843e-07,-4.257818826065609e-07,9.446846682336671e-11,2.3298801391419,0.4292066287874801,0.9920207518914744,-0.4258763510733843,-0.42578188260656097,17.805143111007055,6.444586514000548,6.444586514000548,1.3034054848332745e-26
h=cos(t/T),1e-06,1016,143159.585907698,ok,-7.372000254690647e-08,-7.334315641280615e-08,3.768461341003251e-10,13.525734136884926,0.07393314032936531,0.9920200343995828,-0.07372000254690647,-0.07334315641280616,6.444586514000548,120.11300468599075,6.444586514000548,9.153292558505311e-26
h=cos(t/T),1e-06,1017,143279.698912384,ok,-1.0794610716402531e-07,-1.0822056685656828e-07,2.7445969254296906e-10,9.166526149826087,0.10909258138307636,0.9920066560397355,-0.1079461071640253,-0.10822056685656828,120.11300468599075,134.6600411600084,120.11300468599075,6.096916728656797e-26
h=cos(t/T),1e-06,1018,143414.358953544,ok,6.449408829212189e-08,6.474620688928997e-08,2.521185971680869e-10,-15.32123180338529,0.06526890349502093,0.9919916441407532,0.06449408829212189,0.06474620688928998,134.6600411600084,19.534218256012537,19.534218256012537,5.810754969646156e-26
h=cos(t/T),1e-06,1019,143433.8931718,ok,-4.932226147502661e-07,-4.927318492582362e-07,4.907654920298937e-10,2.0132440531190303,0.49671076810123643,0.9919894653014865,-0.4932226147502661,-0.49273184925823615,19.534218256012537,458.46007169398945,19.534218256012537,1.4858139679669935e-26
h=cos(t/T),1e-06,1020,143892.353243494,ok,9.391806088387966e-08,9.337807243605206e-08,5.399884478276027e-10,-10.62281773662074,0.09413698180593215,0.9919382440851502,0.09391806088387966,0.09337807243605206,458.46007169398945,181.05517349901493,181.05517349901493,1.0298817058631311e-25
h=cos(t/T),1e-06,1021,144073.408416993,ok,-1.1373776942491531e-07,-1.1327674132985042e-07,4.610280950648922e-10,8.756589917429137,0.1141997066700129,0.9919179710081966,-0.11373776942491531,-0.11327674132985041,181.05517349901493,969.2194056159933,181.05517349901493,4.9630429116898255e-28
h=cos(t/T),1e-06,1022,145042.627822609,ok,-1.5486148186028004e-07,-1.5477346802339866e-07,8.801383688137785e-11,6.408133301326264,0.15605168509728634,0.9918090146024967,-0.15486148186028004,-0.15477346802339867,969.2194056159933,95.60985536998487,95.60985536998487,4.228104771808762e-26
h=cos(t/T),1e-06,1023,145138.237677979,ok,-1.4496617950499058e-07,-1.4456719321443686e-07,3.9898629055371956e-10,6.86046540048115,0.14576270582603132,0.9917982270923175,-0.14496617950499058,-0.14456719321443687,95.60985536998487,158.58658488100627,95.60985536998487,4.511915696004075e-26
h=cos(t/T),1e-06,1024,145296.82426286,ok,-1.178705133497715e-07,-1.1582591671330515e-07,2.0445966364663465e-09,8.562680499935658,0.11678585928874892,0.9917803184281896,-0.1178705133497715,-0.11582591671330515,158.58658488100627,57.92981686099665,57.92981686099665,9.922462018968162e-26
h=cos(t/T),1e-06,1025,145354.754079721,ok,-4.6694185584783554e-07,-4.66803009684021e-07,1.388461638145269e-10,2.124608777532892,0.47067488874879154,0.9917737717534427,-0.46694185584783554,-0.46680300968402105,57.92981686099665,406.7903068540036,57.92981686099665,1.9079446311634626e-26
h=cos(t/T),1e-06,1026,145761.544386575,ok,7.529160939157009e-08,7.591254903723303e-08,6.209396456629407e-10,-13.064081494780565,0.07654575642378882,0.9917277270989383,0.07529160939157009,0.07591254903723303,406.7903068540036,22.407737453992013,22.407737453992013,2.2563595143276738e-27
h=cos(t/T),1e-06,1027,145783.952124029,ok,4.027679096907377e-07,4.0288534005455343e-07,1.1743036381571058e-10,-2.4615568958424876,0.4062469576425297,0.9917251870451317,0.4027679096907377,0.40288534005455345,22.407737453992013,63.57490520301508,22.407737453992013,2.5027243335223104e-26
h=cos(t/T),1e-06,1028,145847.527029232,ok,1.6196281649172306e-07,1.6190693865926375e-07,5.5877832459309775e-11,-6.125234573269714,0.16325905367999474,0.9917179783279813,0.16196281649172306,0.16190693865926375,63.57490520301508,24.69092691698461,24.69092691698461,6.53286712410255e-26
h=cos(t/T),1e-06,1029,145872.217956149,ok,-1.8379068933427334e-07,-1.842951872734173e-07,5.044979391439607e-10,5.381123579347059,0.18583479551334503,0.9917151777971678,-0.18379068933427334,-0.1842951872734173,24.69092691698461,633.1022185280162,24.69092691698461,4.272007975123059e-27
h=cos(t/T),1e-06,1030,146505.320174677,ok,1.0727671906352043e-07,1.0773219836944675e-07,4.5547930592632097e-10,-9.204705957277532,0.10864008091528098,0.9916432081218515,0.10727671906352043,0.10773219836944677,633.1022185280162,192.4064926019928,192.4064926019928,5.1352642923904484e-26
h=cos(t/T),1e-06,1031,146697.726667279,ok,3.1988020054996014e-07,3.1961165784287514e-07,2.6854270708499263e-10,-3.102581680076356,0.3223122235335927,0.9916212743621371,0.31988020054996014,0.31961165784287515,192.4064926019928,20.17377411801135,20.17377411801135,1.8291075430323783e-26
h=cos(t/T),1e-06,1032,146717.900441397,ok,-1.8239370547235012e-07,-1.8442041245928923e-07,2.026706986939114e-09,5.376948027234226,0.18597910839662257,0.9916189729546977,-0.18239370547235012,-0.18442041245928928,20.17377411801135,107.07695448599407,20.17377411801135,3.223379301001645e-26
h=cos(t/T),1e-06,1033,146824.977395883,ok,1.8218997865915298e-07,1.822161408920097e-07,2.616223285672413e-11,-5.441925987359147,0.18375847123295388,0.9916067524365233,0.18218997865915298,0.18221614089200971,107.07695448599407,70.17944671300938,70.17944671300938,2.6793600185925424e-27
h=cos(t/T),1e-06,1034,146895.156842596,ok,1.603621058166027e-07,1.6067884162730327e-07,3.167358107005612e-10,-6.1713087306252925,0.16204018363843506,0.9915987381613354,0.1603621058166027,0.16067884162730328,70.17944671300938,56.22493679498439,56.22493679498439,8.630079809390498e-27
h=cos(t/T),1e-06,1035,146951.381779391,ok,2.2051972337067127e-07,2.2055230323377362e-07,3.2579863102345956e-11,-4.495950847764187,0.22242236044401925,0.9915923147002287,0.22051972337067127,0.22055230323377362,56.22493679498439,144.49660339800175,56.22493679498439,6.088092936961773e-27
h=cos(t/T),1e-06,1036,147095.878382789,ok,2.4709152057766914e-07,2.466834897024883e-07,4.0803087518084707e-10,-4.01962772846139,0.24877925707383214,0.9915757953617417,0.24709152057766914,0.2466834897024883,144.49660339800175,47.33189816799131,47.33189816799131,4.07400547526254e-26
h=cos(t/T),1e-06,1037,147143.210280957,ok,1.5486148186028004e-07,1.5464942839945837e-07,2.1205346082166664e-10,-6.411730007486735,0.15596414677978296,0.9915703807094786,0.15486148186028004,0.1546494283994584,47.33189816799131,65.6915772909997,47.33189816799131,7.01897341451998e-26
h=cos(t/T),1e-06,1038,147208.901858248,ok,-2.9191141948103905e-07,-2.9179008341088057e-07,1.2133607015847456e-10,3.39820617374656,0.2942729042533311,0.991562862884878,-0.29191141948103905,-0.2917900834108806,65.6915772909997,6.1652216740185395,6.1652216740185395,3.00770934326372e-26
h=cos(t/T),1e-06,1039,147215.067079922,ok,-2.4112523533403873e-07,-2.4080032324647885e-07,3.2491208755988324e-10,4.117777517030747,0.2428494487291002,0.991562157158087,-0.24112523533403873,-0.24080032324647885,6.1652216740185395,67.89916070899926,6.1652216740185395,3.3645747837707043e-26
h=cos(t/T),1e-06,1040,147282.966240631,ok,1.3934914022684097e-07,1.40355115297799e-07,1.0059750709580323e-09,-7.064611651386731,0.14155059744914744,0.9915543828645591,0.13934914022684097,0.14035511529779904,67.89916070899926,65.50374898299924,65.50374898299924,7.584309135655058e-26
h=cos(t/T),1e-06,1041,147348.469989614,ok,8.812639862298965e-08,8.821150991149061e-08,8.511128850095319e-11,-11.240561242594092,0.08896352934857729,0.991546879461806,0.08812639862298965,0.08821150991149061,65.50374898299924,84.5652344939881,65.50374898299924,2.06471887676754e-26
h=cos(t/T),1e-06,1042,147433.035224108,ok,2.1213782019913197e-07,2.1242777431538986e-07,2.8995411625789567e-10,-4.667643818565485,0.2142408544590559,0.9915371876748533,0.21213782019913197,0.21242777431538987,84.5652344939881,57.22749431399279,57.22749431399279,4.177538183974965e-26
h=cos(t/T),1e-06,1043,147490.262718422,ok,1.2200325727462769e-07,1.2221828260245608e-07,2.1502532782839603e-10,-8.112784803880086,0.1232622366023726,0.9915306258535275,0.12200325727462769,0.12221828260245607,57.22749431399279,6.026201455999399,6.026201455999399,9.159462240061828e-26
h=cos(t/T),1e-06,1044,147496.288919878,ok,-1.6507692635059357e-07,-1.659772859279254e-07,9.00359577331827e-10,5.973889313747264,0.16739513363576639,0.9915299347296078,-0.16507692635059357,-0.1659772859279254,6.026201455999399,183.8913243790157,6.026201455999399,9.145912677547262e-27
h=cos(t/T),1e-06,1045,147680.180244257,ok,9.415089152753353e-08,9.421723811489582e-08,6.634658736228501e-11,-10.523645685390184,0.09502410380352169,0.991508831377203,0.09415089152753353,0.09421723811489582,183.8913243790157,170.54442879199632,170.54442879199632,3.119662925735571e-26
h=cos(t/T),1e-06,1046,147850.724673049,ok,-1.931621227413416e-07,-1.9275924954954636e-07,4.0287319179522824e-10,5.14366619844679,0.1944138599627568,0.9914892363459714,-0.1931621227413416,-0.19275924954954637,170.54442879199632,153.01856937500997,153.01856937500997,5.954552113669693e-26
h=cos(t/T),1e-06,1047,148003.743242424,ok,1.4816760085523129e-07,1.4838783789087287e-07,2.2023703564158215e-10,-6.681623305084158,0.14966422893656448,0.9914716358427063,0.14816760085523129,0.14838783789087287,153.01856937500997,41.03388116997667,41.03388116997667,8.249257887112908e-26
h=cos(t/T),1e-06,1048,148044.777123594,ok,1.2727105058729649e-07,1.273622610911233e-07,9.121050382680872e-11,-7.784620848210271,0.12845840786579937,0.9914669129651582,0.12727105058729649,0.12736226109112328,41.03388116997667,342.56094583601225,41.03388116997667,5.161415421305299e-26
h=cos(t/T),1e-06,1049,148387.33806943,ok,-2.0253355614840984e-07,-2.0255811265836643e-07,2.455650995658887e-11,4.894533333736232,0.20430956984343432,0.9914274344250734,-0.20253355614840984,-0.20255811265836643,342.56094583601225,207.3008040690038,207.3008040690038,3.467108629925908e-26
h=cos(t/T),1e-06,1050,148594.638873499,ok,-2.1245796233415604e-07,-2.1198350877134604e-07,4.744535628099932e-10,4.676795405765327,0.21382162639983104,0.9914034999198452,-0.21245796233415604,-0.21198350877134606,207.3008040690038,185.47318095900118,185.47318095900118,3.7355936795236345e-26
h=cos(t/T),1e-06,1051,148780.112054458,ok,3.640889190137386e-08,3.6335166450873984e-08,7.3725450499879e-11,-27.28436812768398,0.036651022861158136,0.9913820574263184,0.03640889190137386,0.036335166450873986,185.47318095900118,119.03073614399182,119.03073614399182,3.1602990191983063e-25
h=cos(t/T),1e-06,1052,148899.142790602,ok,-1.1414522305130959e-07,-1.1392553357957701e-07,2.1968947173257488e-10,8.701897205684038,0.11491746872702711,0.9913682823121842,-0.11414522305130959,-0.11392553357957702,119.03073614399182,3.0622036739951,3.0622036739951,3.3074029250745407e-26
h=cos(t/T),1e-06,1053,148902.204994276,ok,2.6152702048420906e-07,2.6194288698210994e-07,4.15866497900881e-10,-3.7846720680550545,0.264223684910672,0.9913679277868935,0.26152702048420906,0.26194288698211,3.0622036739951,281.8342587140214,3.0622036739951,2.580256781888434e-26
h=cos(t/T),1e-06,1054,149184.03925299,ok,2.4915789254009724e-07,2.4928642025442383e-07,1.2852771432659353e-10,-3.9766918169961927,0.25146529980675075,0.9913352675140413,0.24915789254009724,0.24928642025442385,281.8342587140214,81.0268318769813,81.0268318769813,3.0494828649816486e-26
h=cos(t/T),1e-06,1055,149265.066084867,ok,1.0643270798027515e-07,1.0660353806580539e-07,1.7083008553023785e-10,-9.299183539008009,0.10753632249597206,0.9913258663815513,0.10643270798027515,0.1066035380658054,81.0268318769813,26.41433973700623,26.41433973700623,3.533812779199895e-26
h=cos(t/T),1e-06,1056,149291.480424604,ok,1.996522769331932e-07,2.013770222459922e-07,1.7247453127989958e-09,-4.922720524448837,0.20313970598848144,0.9913228005627359,0.1996522769331932,0.20137702224599222,26.41433973700623,155.51897151200683,26.41433973700623,2.1866806328124617e-26
h=cos(t/T),1e-06,1057,149446.999396116,ok,1.0960502550005913e-07,1.0977248715250976e-07,1.674616524506283e-10,-9.030539115997506,0.1107353599995498,0.991304739091073,0.10960502550005913,0.10977248715250976,155.51897151200683,29.13441039598547,29.13441039598547,9.596508811035497e-26
h=cos(t/T),1e-06,1058,149476.133806512,ok,-6.967457011342049e-08,-6.958100729721835e-08,9.356281620213917e-11,14.246723235853343,0.0701915790350582,0.9913013534353616,-0.06967457011342049,-0.06958100729721835,29.13441039598547,185.2538377890014,29.13441039598547,1.5849629806028404e-25
h=cos(t/T),1e-06,1059,149661.387644301,ok,-2.259912434965372e-07,-2.2564460977354142e-07,3.466337229957869e-10,4.393102104569695,0.2276295829682179,0.9912798100809523,-0.2259912434965372,-0.22564460977354142,185.2538377890014,46.56686781899771,46.56686781899771,4.85529017167518e-26
h=cos(t/T),1e-06,1060,149707.95451212,ok,6.133341230452061e-07,6.133068783089981e-07,2.724473620793981e-11,-1.6162779607725133,0.61870546049025,0.9912743906010235,0.6133341230452061,0.6133068783089982,46.56686781899771,69.13017706401297,46.56686781899771,1.2209511650908737e-26
h=cos(t/T),1e-06,1061,149777.084689184,ok,-1.46450474858284e-07,-1.4800241354174736e-07,1.5519386834633674e-09,6.697636331578449,0.14930640460204375,0.9912663420985054,-0.146450474858284,-0.14800241354174737,69.13017706401297,108.55937999798334,69.13017706401297,1.1206210764620608e-26
h=cos(t/T),1e-06,1062,149885.644069182,ok,-5.8498699218034744e-08,-5.835969177876331e-08,1.3900743927143637e-10,16.985245558548783,0.058874627190579155,0.9912536955835154,-0.058498699218034744,-0.05835969177876331,108.55937999798334,78.18454154001665,78.18454154001665,4.373390095893411e-26
h=cos(t/T),1e-06,1063,149963.828610722,ok,-2.3053144104778767e-07,-2.3010213687339692e-07,4.293041743907441e-10,4.30784605210854,0.2321345721049003,0.9912445819118019,-0.23053144104778767,-0.23010213687339692,78.18454154001665,98.339055636985,78.18454154001665,5.545954004863472e-26
h=cos(t/T),1e-06,1064,150062.167666359,ok,3.477325662970543e-07,3.486462334018863e-07,9.136671048320141e-10,-2.843091412533184,0.3517298091759222,0.9912331121969431,0.3477325662970543,0.34864623340188633,98.339055636985,23.61806400399655,23.61806400399655,3.830217188017923e-27
h=cos(t/T),1e-06,1065,150085.785730363,ok,2.152810338884592e-07,2.151363191007827e-07,1.4471478767650513e-10,-4.607452430852167,0.2170396797379514,0.9912303564054887,0.2152810338884592,0.2151363191007827,23.61806400399655,104.92968363102409,23.61806400399655,2.181981955689496e-26
h=cos(t/T),1e-06,1066,150190.715413994,ok,-3.505847416818142e-07,-3.503715668798694e-07,2.1317480194480034e-10,2.829048363328529,0.3534757528229195,0.9912181078383467,-0.3505847416818142,-0.3503715668798694,104.92968363102409,99.32649141998263,99.32649141998263,3.1614001492223814e-26
