k,Im_rho_0,Re_eps,Im_eps,delta_Re,delta_Im,Ck_Re,Ck_Im
85170,978429.748638235,0.4999978916825276,978429.7486361021,-2.1083174723823817e-06,-2.1329615265130997e-06,-0.2532070026422389,-0.2561667310328313
85171,978444.065751916,0.500016339370126,978444.0657504669,1.6339370126017272e-05,-1.4491379261016846e-06,1.9623434273377829,-0.17404014124531622
85172,978448.000035411,0.49999527511983854,978448.0000299299,-4.724880161455225e-06,-5.481066182255745e-06,-0.5674537915648745,-0.658271041943443
85173,978450.196279509,0.4999960130997579,978450.1962802926,-3.986900242114455e-06,7.835915312170982e-07,-0.4788230773417052,0.09410862714670819
85174,978454.64766562,0.5000104210436698,978454.647673317,1.04210436697727e-05,7.697031833231449e-06,1.2515578258929545,0.9244064925061515
85175,978456.341694216,0.5000110134605731,978456.3416969514,1.1013460573083833e-05,2.7354108169674873e-06,1.3227065548519312,0.32852034052387497
85176,978460.261868562,0.4999971133593874,978460.2618609201,-2.8866406125982458e-06,-7.641850970685482e-06,-0.3466829008419814,-0.9177793213179862
85177,978475.733703182,0.5000019052372046,978475.7337002045,1.9052372045580412e-06,-2.977438271045685e-06,0.22881724797522535,-0.3575876166846247
85178,978479.005368274,0.49999807755711634,978479.0053706962,-1.9224428836617236e-06,2.4221371859312057e-06,-0.230883634319472,0.2908964635885323
85179,978485.417451058,0.49999894816443685,978485.4174496505,-1.0518355631483622e-06,-1.4075776562094688e-06,-0.12632449036072116,-0.16904879079347032
85180,978486.034326177,0.5000001783202137,978486.0343260653,1.7832021370622897e-07,-1.1164229363203049e-07,0.02141609478389249,-0.013408137488291956
85181,978501.751579813,0.4999874066639312,978501.7515934744,-1.2593336068789096e-05,1.3661454431712627e-05,-1.5124481587876109,1.6407281985282056
85182,978502.790448108,0.5000037993673142,978502.7904492478,3.799367314205604e-06,1.1398224160075188e-06,0.45630054399720565,0.13689163101967314
85183,978503.823357371,0.5000004221388425,978503.82335739,4.2213884254849177e-07,1.8975697457790375e-08,0.05069848939770179,0.0022789639317951915
85184,978507.250556547,0.5000012634757944,978507.2505546296,1.2634757944329778e-06,-1.9173603504896164e-06,0.15174228882042504,-0.23027322672801723
85185,978524.49014904,0.49999477134981435,978524.4901538383,-5.228650185651329e-06,4.798290319740772e-06,-0.6279561113144538,0.5762702845202602
85186,978530.081308343,0.5000005507931861,978530.0813054771,5.507931860604387e-07,-2.8659123927354813e-06,0.066149758537332,-0.3441934605701474
85187,978533.657635088,0.4999905749002497,978533.657647681,-9.42509975032646e-06,1.259299460798502e-05,-1.131945870888007,1.5124071496569402
85188,978535.295188391,0.4999961574029497,978535.2951866796,-3.842597050274232e-06,-1.7114216461777687e-06,-0.4614923958119058,-0.20554017644982278
85189,978561.053604501,0.49999707930670584,978561.0536042661,-2.9206932941616692e-06,-2.3480970412492752e-07,-0.35077259679316175,-0.028200430984238658
85190,978580.863414992,0.5000164882617868,978580.8634220785,1.6488261786795633e-05,7.086549885571003e-06,1.9802251797958283,0.8510881682218938
85191,978593.663291557,0.5000160416712045,978593.6632994523,1.604167120450306e-05,7.895287126302719e-06,1.9265900587897045,0.948216772112576
85192,978594.839967182,0.4999982972711699,978594.8399676011,-1.7027288300996979e-06,4.1909515857696533e-07,-0.2044961771790861,0.05033294573289994
85193,978598.580947068,0.49998873192523235,978598.5809560199,-1.1268074767645242e-05,8.95187258720398e-06,-1.3532854870476652,1.0751117208547427
85194,978605.559462639,0.49999578330420086,978605.5594606453,-4.216695799141856e-06,-1.9937288016080856e-06,-0.5064213138395807,-0.23944500795045676
85195,978609.074532661,0.4999996105010459,978609.0745372594,-3.894989540897953e-07,4.598405212163925e-06,-0.04677846860791791,0.5522642656804299
85196,978609.475048815,0.5000016692684625,978609.4750474426,1.669268462456408e-06,-1.3724202290177345e-06,0.20047761758867916,-0.1648264159014326
85197,978621.681629994,0.49999634708168894,978621.6816301787,-3.6529183110589614e-06,1.8475111573934555e-07,-0.43871215248954387,0.022188440243920055
85198,978629.436333929,0.4999981992222698,978629.4363329815,-1.8007777302098127e-06,-9.475043043494225e-07,-0.2162717605219479,-0.11379440147779794
85199,978635.142710354,0.5000030941369534,978635.1427126335,3.09413695342986e-06,2.2795284166932106e-06,0.3716030218434149,0.2737692806655316
85200,978649.082989918,0.5000152576093373,978649.0829829739,1.5257609337293587e-05,-6.944057531654835e-06,1.8324249447199288,-0.8339749666727079
85201,978671.405133675,0.49999691602604696,978671.4051313285,-3.0839739530441612e-06,-2.346467226743698e-06,-0.3703824547802359,-0.28180857060898085
85202,978682.528495184,0.4999933241127738,978682.5284962363,-6.675887226192945e-06,1.0522780939936638e-06,-0.8017679579403231,0.12637763791102294
85203,978689.361830489,0.4999979282078804,978689.3618285625,-2.0717921195845257e-06,-1.9265571609139442e-06,-0.24882034113440404,-0.23137775525937807
85204,978696.474070843,0.499996400537741,978696.4740667002,-3.5994622589741176e-06,-4.142755642533302e-06,-0.43229212946227386,-0.49754116856971586
85205,978712.619117768,0.4999999553497765,978712.6191180918,-4.465022351851644e-08,3.237510100007057e-07,-0.005362451059922273,0.038882200578665205
85206,978720.92719695,0.4999988837215743,978720.9271959316,-1.1162784256946168e-06,-1.0184012353420258e-06,-0.1340640192887741,-0.12230905813094685
85207,978741.771371678,0.500008758760862,978741.7713727473,8.75876086203764e-06,1.0692747309803963e-06,1.0519191790554343,0.12841891848796833
85208,978754.057921316,0.5000107565700199,978754.0579224569,1.0756570019920808e-05,1.1408701539039612e-06,1.291854234067427,0.1370174633840054
85209,978759.782225768,0.4999960160701779,978759.782229295,-3.9839298220933905e-06,3.527035005390644e-06,-0.4784663326104327,0.4235936824637971
85210,978764.549572206,0.49997950362742555,978764.5495682759,-2.049637257445225e-05,-3.930064849555492e-06,-2.4615956242828942,-0.4719971986102692
85211,978770.870431784,0.499997569264828,978770.8704353082,-2.4307351719765613e-06,3.5242410376667976e-06,-0.29192907385896,0.4232581294922444
85212,978791.479304339,0.5000011569682798,978791.4793007055,1.156968279847348e-06,-3.6335550248622894e-06,0.13895083360536784,-0.43638663950424245
85213,978796.040002004,0.5000003265709195,978796.0400003497,3.2657091952881245e-07,-1.6542617231607437e-06,0.03922086913721363,-0.1986753219068078
85214,978822.72184747,0.49999797163407605,978822.7218484068,-2.0283659239450635e-06,9.367940947413445e-07,-0.24360489470469793,0.11250811508684605
85215,978831.209212865,0.4999981650150209,978831.2092141088,-1.834984979076637e-06,1.2437812983989716e-06,-0.22038001986508102,0.14937699783619526
85216,978836.830437728,0.4999980101592869,978836.8304385953,-1.989840713090274e-06,8.672941476106644e-07,-0.2389780520709467,0.10416123491947349
85217,978841.217183815,0.4999991869110772,978841.217182699,-8.130889228019633e-07,-1.1159572750329971e-06,-0.09765123693238162,-0.13402544938766078
85218,978843.690721324,0.49999770376111313,978843.6907211965,-2.2962388868674743e-06,-1.2747477740049362e-07,-0.2757761928696915,-0.015309604327090397
85219,978855.502537095,0.5000027834741486,978855.5025394319,2.7834741486154613e-06,2.3369211703538895e-06,0.33429270275252515,0.2806620979561759
85220,978857.687687196,0.49999765501138876,978857.6876871521,-2.3449886112358875e-06,-4.3888576328754425e-08,-0.28163099023709787,-0.005270977928139799
85221,978891.831307624,0.5000013607368953,978891.8313101432,1.3607368952728294e-06,2.5192275643348694e-06,0.16342325819052414,0.3025569293499874
85222,978893.299501374,0.5000103925345173,978893.2994957049,1.0392534517289498e-05,-5.669076927006245e-06,1.248133902720708,-0.6808509606541745
85223,978896.899050292,0.500023034228367,978896.899022914,2.3034228367024845e-05,-2.7377973310649395e-05,2.766389786828735,-3.288069586870762
85224,978897.01832689,0.499979780860627,978897.018346438,-2.0219139373001127e-05,1.9547995179891586e-05,-2.428300170020483,2.3476963654682295
85225,978899.449723523,0.4999923098688155,978899.4497171226,-7.690131184512339e-06,-6.400397978723049e-06,-0.9235777308982146,-0.7686819509580849
85226,978906.748610012,0.5000032951250558,978906.7486110786,3.2951250558133083e-06,1.0665971785783768e-06,0.3957415093520145,0.12809734689023033
85227,978916.90026172,0.5000024131395289,978916.9002651249,2.4131395288673474e-06,3.4049153327941895e-06,0.289815853193852,0.4089272213321826
85228,978931.869405267,0.5000053796251598,978931.8694026894,5.379625159784851e-06,-2.5775516405701637e-06,0.6460880678035026,-0.3095615976311493
85229,978947.597161314,0.49999538109854447,978947.5971589376,-4.61890145553312e-06,-2.3763859644532204e-06,-0.5547258457872793,-0.28540178367935737
85230,978959.961191826,0.5000054304376542,978959.9611899245,5.4304376542191335e-06,-1.9015278667211533e-06,0.6521906019716331,-0.22837175988921876
85231,978962.876788768,0.5000007546602906,978962.8768024511,7.546602905916799e-07,1.3683107681572437e-05,0.09063401157412762,1.643328734057739
85232,978970.056839155,0.5000041234995719,978970.0568381379,4.123499571906386e-06,-1.0171206668019295e-06,0.49522853207640866,-0.12215526301898522
85233,978995.685921944,0.5000003517514825,978995.6859238718,3.5175148249688704e-07,1.9278377294540405e-06,0.04224503174911173,0.2315315503713397
85234,979002.737616105,0.5000055336947001,979002.737615661,5.533694700132763e-06,-4.440080374479294e-07,0.664591678868244,-0.053324959729244545
85235,979003.141611187,0.4999957087350745,979003.1416103564,-4.29126492551557e-06,-8.306233212351799e-07,-0.5153769978037241,-0.09975710216784474
85236,979012.690866824,0.5000008810878668,979012.6908688117,8.810878667775413e-07,1.987675204873085e-06,0.10581784799188093,0.23871797651209264
85237,979014.740271511,0.4999970545672225,979014.7402738478,-2.945432777512469e-06,2.3368047550320625e-06,-0.3537437861459185,0.2806481165823612
85238,979029.708453396,0.4999945452678421,979029.708449366,-5.454732157905706e-06,-4.0299491956830025e-06,-0.655108349673172,-0.483993217343277
85239,979030.979388778,0.5000022549248816,979030.9793842268,2.254924881595066e-06,-4.55114059150219e-06,0.2708144185737401,-0.5465878279116639
85240,979036.40360645,0.5000000686617513,979036.4036053065,6.866175128461549e-08,-1.1434312909841537e-06,0.008246213611889652,-0.13732505360792865
85241,979047.326397003,0.4999977528142269,979047.326397146,-2.247185773074367e-06,1.4295801520347595e-07,-0.269884958709503,0.017169127044444756
85242,979051.476481814,0.4999970137305441,979051.4764852879,-2.986269455884649e-06,3.473833203315735e-06,-0.3586482339171551,0.4172041946304817
85243,979051.684419603,0.5000041166728582,979051.6844171148,4.116672858156534e-06,-2.488144673407078e-06,0.49440864999074563,-0.298823902541464
85244,979079.358233657,0.49999834996115966,979079.3582396326,-1.6500388403395405e-06,5.975598469376564e-06,-0.19816815753727005,0.7176639179082649
85245,979082.052807164,0.49999841732162925,979082.0528080564,-1.582678370748436e-06,8.923234418034554e-07,-0.19007822666814722,0.10716723028963278
85246,979085.901000372,0.49999827455632845,979085.9009955365,-1.7254436715519184e-06,-4.835543222725391e-06,-0.20722420888918297,-0.5807443241409624
85247,979112.920221278,0.4999994219669749,979112.9202236115,-5.780330251115018e-07,2.3335451260209084e-06,-0.0694212383258018,0.2802566381155498
85248,979113.701148284,0.4999988065028895,979113.7011458741,-1.1934971104743397e-06,-2.4099135771393776e-06,-0.14333791279730512,-0.28942841933798935
85249,979147.695127922,0.5000035732426795,979147.6951312806,3.5732426795220817e-06,3.3585820347070694e-06,0.4291431819197161,0.40336263455393423
85250,979151.05611054,0.49998514522489,979151.0561198667,-1.4854775109984786e-05,9.326613508164883e-06,-1.7840449219791865,1.120117763164244
85251,979152.821128251,0.4999980529396127,979152.8211197875,-1.947060387308408e-06,-8.463510312139988e-06,-0.2338401740211839,-1.0164598577020996
85252,979161.064126184,0.5000014804496952,979161.0641214103,1.48044969516814e-06,-4.773726686835289e-06,0.17780065610923004,-0.5733202146453596
85253,979169.209336173,0.5000006579314265,979169.2093367716,6.579314264509861e-07,5.986075848340988e-07,0.0790169633454388,0.07189222415515874
85254,979172.183372413,0.4999950023944308,979172.183367,-4.997605569212471e-06,-5.413079634308815e-06,-0.6002078639221852,-0.6501059196356614
85255,979176.486459313,0.500001564804635,979176.4864612537,1.564804634979211e-06,1.9407598301768303e-06,0.18793160732858885,0.2330834828647708
85256,979190.543800334,0.5000113189224588,979190.5438058015,1.131892245875843e-05,5.4675620049238205e-06,1.3593922483047827,0.6566492025809385
85257,979243.999096901,0.5000016896133972,979243.999104848,1.6896133971933125e-06,7.946975529193878e-06,0.20292102566699974,0.9544245020863004
85258,979247.806123518,0.4999960206440201,979247.8061295839,-3.979355979899513e-06,6.0658203437924385e-06,-0.4779170183408119,0.7284994826146531
85259,979299.192311129,0.49999950388457887,979299.192310729,-4.961154211335916e-07,-4.00003045797348e-07,-0.05958300891368097,-0.04804000042729005
85260,979303.721408994,0.49996552333416233,979303.7214151999,-3.4476665837668286e-05,6.205867975950241e-06,-4.140616075239149,0.7453190753137305
85261,979310.676789636,0.5000036838624773,979310.6767939875,3.6838624772883577e-06,4.3514883145689964e-06,0.44242851858850474,0.522609771819463
85262,979317.10994373,0.4999998070256042,979317.1099459102,-1.9297439579624154e-07,2.1801097318530083e-06,-0.023176048667399786,0.26182918742778255
85263,979318.065360969,0.4999995477538973,979318.0653611055,-4.522461026779112e-07,1.364387571811676e-07,-0.05431434383850673,0.016386170110821868
85264,979330.141242961,0.4999887717515618,979330.1412276457,-1.1228248438188704e-05,-1.531536690890789e-05,-1.3485023812583188,-1.8393615763135693
85265,979350.337464755,0.49999808586876215,979350.3374640413,-1.914131237845673e-06,-7.137423381209373e-07,-0.2298854132490334,-0.08571980285789153
85266,979358.058708198,0.5000082911332495,979358.0587172521,8.291133249516136e-06,9.054085239768028e-06,0.995757529934575,1.0873873670640444
85267,979375.096378808,0.5000059965928697,979375.0963798065,5.996592869705886e-06,9.9849421530962e-07,0.7201853262109964,0.1199182432086341
85268,979381.092992285,0.4999884994703304,979381.092990927,-1.1500529669583592e-05,-1.3579847291111946e-06,-1.3812031084402323,-0.1630927255484105
85269,979392.632961728,0.49999842495681257,979392.6329610372,-1.5750431874295145e-06,-6.908085197210312e-07,-0.1891612481257157,-0.08296547221639673
85270,979394.337181821,0.5000053834925092,979394.3371822198,5.38349250922554e-06,3.988388925790787e-07,0.6465525329387939,0.04790018668914311
85271,979408.086403153,0.49999968194970773,979408.0864058668,-3.1805029226950055e-07,2.7137575671076775e-06,-0.038197549586328254,0.3259198049943418
85272,979426.912717329,0.49999877419216976,979426.9127210599,-1.2258078302407327e-06,3.730878233909607e-06,-0.14721840072781442,0.448075068013327
85273,979427.771294241,0.4999978564915083,979427.771297439,-2.1435084917031944e-06,3.1980453059077263e-06,-0.257433411918295,0.3840823200634706
85274,979455.488248811,0.4999999177154552,979455.488244328,-8.228454478897973e-08,-4.483037628233433e-06,-0.009882298668357194,-0.5384087242300677
85275,979459.68451992,0.49999759357323365,979459.684520061,-2.40642676635483e-06,1.4097895473241806e-07,-0.28900965654770694,0.01693144368959495
85276,979481.882378505,0.5000029947704157,979481.8823763444,2.994770415654102e-06,-2.1605519577860832e-06,0.3596691914204732,-0.2594803166269139
85277,979506.098810947,0.5000105011835395,979506.0988061408,1.0501183539513015e-05,-4.806206561625004e-06,1.2611825510469679,-0.5772210179396594
85278,979520.227383255,0.49999822839658453,979520.2273847724,-1.7716034154680038e-06,1.5173573046922684e-06,-0.2127679519700189,0.18223322630072716
85279,979524.860804342,0.49999854084191225,979524.8608037992,-1.4591580877465482e-06,-5.427282303571701e-07,-0.17524355350619344,-0.06518116472410541
85280,979536.431968658,0.5000402348452783,979536.431994946,4.023484527826415e-05,2.6287976652383804e-05,4.832168166386932,3.157161983843778
85281,979538.54700684,0.499997280541534,979538.5470079622,-2.7194584660272803e-06,1.1222437024116516e-06,-0.3266044777472398,0.1347804435736543
85282,979545.098641062,0.5000022568444596,979545.0986377827,2.2568444596471338e-06,-3.279303200542927e-06,0.27104495814440194,-0.39384131898612734
85283,979550.3960249,0.49999869764801325,979550.3960225084,-1.3023519867538802e-06,-2.391636371612549e-06,-0.15641128400766105,-0.2872333436490823
85284,979562.909943563,0.5000111323732659,979562.9099441081,1.1132373265887452e-05,5.450565367937088e-07,1.3369878606397632,0.06546079220039931
85285,979564.176809954,0.5000016459459006,979564.1768259027,1.6459459005746524e-06,1.5948666259646416e-05,0.19767659921010242,1.915420249865507
85286,979590.162309848,0.4999988317757917,979590.1623096901,-1.1682242083144168e-06,-1.578591763973236e-07,-0.140302660332811,-0.018958742892725644
85287,979624.662534967,0.4999922095574655,979624.6625330735,-7.79044253451655e-06,-1.8934952095150948e-06,-0.9356250324067781,-0.22740704509600485
85288,979627.857228992,0.5000006540199325,979627.8572306361,6.540199325444362e-07,1.6440171748399734e-06,0.07854719650012033,0.1974449610111147
85289,979630.700928373,0.4999950548450409,979630.7009308056,-4.945154959079545e-06,2.43261456489563e-06,-0.5939085935549441,0.29215478723185473
85290,979643.903625073,0.4999989429852209,979643.9036255882,-1.0570147790933682e-06,5.151377990841866e-07,-0.12694650946488859,0.06186757913002284
85291,979676.766493812,0.49999906392184257,979676.7664938915,-9.360781574319077e-07,7.951166480779648e-08,-0.11242213166993807,0.009549278315436293
85292,979689.007182991,0.5000023351088975,979689.0071757428,2.3351088974665757e-06,-7.248250767588615e-06,0.28044444563778576,-0.8705082964505044
85293,979694.311579912,0.4999963374092603,979694.3115887173,-3.662590739694771e-06,8.805305697023869e-06,-0.4398738023336619,1.0575091712220424
85294,979701.038401907,0.5000048974366923,979701.0384109461,4.897436692297141e-06,9.03918407857418e-06,0.5881776733014579,1.0855977512157635
85295,979704.961876196,0.5000054354681023,979704.9618696237,5.435468102277241e-06,-6.572226993739605e-06,0.6527947541884725,-0.7893184587085739
85296,979706.476971044,0.4999964426190511,979706.4769730547,-3.5573809489264363e-06,2.010725438594818e-06,-0.4272382025636879,0.24148628852740214
85297,979725.19875703,0.5000017925383461,979725.1987565659,1.7925383460903888e-06,-4.6403147280216217e-07,0.21528221801526842,-0.05572975602537199
85298,979732.91060057,0.49999855841062724,979732.9106079924,-1.4415893727637297e-06,7.42240808904171e-06,-0.17313356688446876,0.8914244316772872
85299,979738.386999489,0.49999874499986896,979738.3870037206,-1.2550001310396297e-06,4.2315805330872536e-06,-0.1507243693887708,0.5082089567903277
85300,979738.724075271,0.5000024468516957,979738.7240716727,2.446851695703245e-06,-3.598397597670555e-06,0.29386465363729136,-0.43216426461220475
85301,979746.160142465,0.5000124580710658,979746.1601352858,1.2458071065757359e-05,-7.179216481745243e-06,1.4962029554779985,-0.8622173417783906
85302,979751.125608663,0.4999921241639411,979751.1256065752,-7.875836058879315e-06,-2.087792381644249e-06,-0.9458807166821257,-0.25074195799272986
85303,979751.740240247,0.49999187079095264,979751.7402539278,-8.129209047358366e-06,1.3680779375135899e-05,-0.9763105811611177,1.643049106581445
85304,979752.475296519,0.4999862633881473,979752.4752949368,-1.373661185272157e-05,-1.582200638949871e-06,-1.649754536140677,-0.19002085151551196
85305,979753.078653816,0.5000050543836053,979753.0786582398,5.054383605318513e-06,4.423782229423523e-06,0.6070268541960163,0.5312922049583882
85306,979754.228333979,0.49999828750135655,979754.2283378902,-1.7124986434469136e-06,3.911205567419529e-06,-0.20566952283809034,0.46973221605228865
85307,979762.738228164,0.5000000909629044,979762.7382319851,9.09629044310023e-08,3.821100108325481e-06,0.01092456173432934,0.45891063271971516
85308,979772.801621077,0.49999946245150984,979772.8016207636,-5.37548490164852e-07,-3.133900463581085e-07,-0.06455908265831464,-0.0376378583091574
85309,979781.394600542,0.4999993705779321,979781.394598535,-6.294220679103901e-07,-2.007000148296356e-06,-0.07559301542588755,-0.24103888456533193
85310,979784.719710269,0.4999977870102284,979784.7197061275,-2.2129897715994495e-06,-4.141475073993206e-06,-0.26577805016786427,-0.49738737345775424
85311,979787.835496862,0.5000103330701614,979787.8354987537,1.0333070161405722e-05,1.8917489796876907e-06,1.240992287895324,0.22719732448878444
85312,979795.243636437,0.5000043078427763,979795.2436337371,4.307842776274384e-06,-2.6999041438102722e-06,0.5173679825372266,-0.3242560215103932
85313,979795.770034656,0.4999967860412768,979795.7700335016,-3.213958723213839e-06,-1.1544907465577126e-06,-0.385993506946214,-0.13865328412032463
85314,979811.354069338,0.5000037015629383,979811.3540707554,3.701562938274172e-06,1.4174729585647583e-06,0.4445543277848491,0.17023720756771935
85315,979826.748055268,0.4999964308464628,979826.7480452701,-3.569153537219538e-06,-9.997864253818989e-06,-0.42865207966430735,-1.2007343645797721
85316,979831.679038012,0.49999920133037806,979831.6790362663,-7.986696219375311e-07,-1.7457641661167145e-06,-0.09591949206952002,-0.20966468172515762
85317,979854.509114153,0.5000013620077648,979854.5091134992,1.3620077647935602e-06,-6.537884473800659e-07,0.16357588845911933,-0.0785193953433239
85318,979867.979965709,0.500000270540017,979867.9799639169,2.7054001705550945e-07,-1.7920974642038345e-06,0.03249160893022355,-0.215229268503406
85319,979874.652468167,0.5000045892403122,979874.6524614939,4.58924031221386e-06,-6.6731590777635574e-06,0.5511635695678802,-0.801440309805914
85320,979875.866385243,0.5000077025440269,979875.8663874228,7.702544026932934e-06,2.1797604858875275e-06,0.9250685019347216,0.26178724330633846
85321,979881.560060184,0.5000003328418002,979881.5600592898,3.328418002324085e-07,-8.941860869526863e-07,0.039973996181733334,-0.1073909322706679
85322,979884.384338903,0.500004701454961,979884.3843344805,4.701454961009155e-06,-4.422501660883427e-06,0.5646404463884763,-0.5311384098464266
85323,979897.949243012,0.4999954175554031,979897.949243301,-4.582444596890056e-06,2.889428287744522e-07,-0.5503474103648708,0.03470176980807157
85324,979907.513151031,0.5000080832803295,979907.5131479845,8.08328032952943e-06,-3.046472556889057e-06,0.9707945841023233,-0.36587857135673846
85325,979920.622586807,0.4999831241223973,979920.6225807025,-1.6875877602684497e-05,-6.104470230638981e-06,-2.026777485225921,-0.7331412987211317
85326,979936.217344405,0.4999949201484039,979936.2173393097,-5.079851596090368e-06,-5.095265805721283e-06,-0.6100855366246045,-0.6119367691215457
85327,979951.848571794,0.4999989998161009,979951.8485710998,-1.0001838990914003e-06,-6.941845640540123e-07,-0.12012117268742571,-0.08337093205702287
85328,979954.32523877,0.4999974128776471,979954.3252404375,-2.5871223529039256e-06,1.6675330698490143e-06,-0.31071103144030165,0.20026919852168298
85329,979955.638195382,0.5000049304597762,979955.638197295,4.930459776231189e-06,1.91305298358202e-06,0.5921437155178109,0.22975591589687352
85330,979977.717726232,0.4999890080935656,979977.7177245407,-1.0991906434387744e-05,-1.691281795501709e-06,-1.3201179224826303,-0.20312139877988064
85331,979981.690757762,0.49999666089150613,979981.6907524358,-3.3391084938716453e-06,-5.326117388904095e-06,-0.40102388008722806,-0.6396618333960847
85332,979995.032047643,0.5000187591849495,979995.0320499503,1.875918494953499e-05,2.307351678609848e-06,2.2529609773217603,0.27711082900724354
85333,980006.752283474,0.5000025343899849,980006.7522856218,2.5343899848762064e-06,2.1478626877069473e-06,0.3043779222072608,0.2579563468811122
85334,980007.986050088,0.4999981144425225,980007.9860509498,-1.8855574774878647e-06,8.618226274847984e-07,-0.22645373073006117,0.10350411035018284
85335,980029.35127198,0.5000033583927099,980029.3512709904,3.3583927099289923e-06,-9.89530235528946e-07,0.4033398968210212,-0.11884167742490263
85336,980037.793372028,0.49999847639872513,980037.7933743608,-1.523601274866504e-06,2.33273021876812e-06,-0.18298312141525144,0.2801587684988469
85337,980042.160329199,0.49999863708246595,980042.1603309006,-1.3629175340534871e-06,1.7015263438224792e-06,-0.16368515091623015,0.20435175967557376
85338,980051.031589189,0.4999995954732211,980051.0315937871,-4.0452677890767674e-07,4.598172381520271e-06,-0.04858329664174747,0.5522363029328005
85339,980057.726204794,0.4999925929355119,980057.7262019014,-7.40706448809636e-06,-2.8925715014338493e-06,-0.8895816792189867,-0.3473951951737124
85340,980059.405205442,0.49999504319457905,980059.4052078974,-4.956805420952559e-06,2.455431967973709e-06,-0.5953078033840644,0.29489513649953486
85341,980066.728900395,0.5000005696173462,980066.7289043409,5.696173461799958e-07,3.9458973333239555e-06,0.06841052297322343,0.4738986654490676
85342,980074.748091988,0.5000021062665971,980074.7480933181,2.106266597134976e-06,1.3300450518727303e-06,0.2529606943983471,0.15973719583288382
85343,980094.700481533,0.49999858103782685,980094.7004837623,-1.4189621731497404e-06,2.2293534129858017e-06,-0.17041606087908914,0.2677433085513983
85344,980106.307097892,0.5000104905987955,980106.3070974696,1.0490598795542816e-05,-4.2247120290994644e-07,1.2599113329645217,-0.050738405573526074
85345,980110.815013464,0.4999983517521096,980110.8150131742,-1.6482478903956377e-06,-2.8975773602724075e-07,-0.19795306608490662,-0.03479963942477443
85346,980115.154606499,0.5000021926573965,980115.1546056933,2.192657396538067e-06,-8.057104423642159e-07,0.2633361504951015,-0.09676508817150013
85347,980121.610159715,0.5000004806218084,980121.6101558568,4.806218083519553e-07,-3.858236595988274e-06,0.057722240170867044,-0.4633706909666027
85348,980129.133407859,0.5000037873270838,980129.1334001496,3.787327083837333e-06,-7.709371857345104e-06,0.45485452332782944,-0.9258885181305091
85349,980129.974168784,0.4999835299563251,980129.9741737945,-1.647004367488769e-05,5.010515451431274e-06,-1.978037201196572,0.6017583289844481
85350,980135.721301033,0.5000093713719301,980135.7213036126,9.371371930133598e-06,2.5795307010412216e-06,1.125493208759204,0.3097992809859991
85351,980146.432034027,0.5000146559874741,980146.4320246937,1.4655987474077037e-05,-9.333249181509018e-06,1.7601707084843563,-1.1209147014716816
85352,980150.347871517,0.5000176203163853,980150.3478664279,1.7620316385302814e-05,-5.089095793664455e-06,2.1161839030290333,-0.6111957563093668
85353,980170.007610771,0.5000005223454953,980170.0076137345,5.223454953018347e-07,2.9634684324264526e-06,0.06273321686206905,0.35590985182686136
85354,980172.823464498,0.49999845813937716,980172.8234665282,-1.5418606228445597e-06,2.0301667973399162e-06,-0.18517605242886237,0.24382117795445613
85355,980180.500432712,0.49999882439630233,980180.500435414,-1.1756036976673379e-06,2.701999619603157e-06,-0.14118893026348328,0.3245076862390577
85356,980242.288271126,0.4999982709322838,980242.2882700824,-1.7290677162273838e-06,-1.0435469448566437e-06,-0.20765945334441166,-0.12532903487492084
85357,980261.321907335,0.5000011653995319,980261.3219071651,1.1653995318772203e-06,-1.698499545454979e-07,0.13996341927283512,-0.02039882439563917
85358,980286.981850674,0.4999948299988724,980286.9818513315,-5.170001127596802e-06,6.575137376785278e-07,-0.6209124130136487,0.07896679930539413
85359,980289.107311697,0.49999905632158625,980289.1073109283,-9.436784137450971e-07,-7.686903700232506e-07,-0.1133349155108844,-0.0923190112984273
85360,980297.940117275,0.5000037229933302,980297.9401218076,3.722993330179669e-06,4.532630555331707e-06,0.4471280982776334,0.5443647894751276
85361,980307.400638793,0.49999942533368175,980307.4006348823,-5.746663182537581e-07,-3.910739906132221e-06,-0.06901689990742259,-0.46967629055702986
85362,980308.12952787,0.5000049218253719,980308.1295246612,4.921825371928534e-06,-3.2087555155158043e-06,0.5911067314479469,-0.3853686064544225
85363,980333.102730817,0.49999492667940953,980333.102728761,-5.073320590465169e-06,-2.0560109987854958e-06,-0.609301168814605,-0.24692504294131828
85364,980335.210786712,0.4999975677007575,980335.2107844009,-2.4322992425163115e-06,-2.31107696890831e-06,-0.2921169173021221,-0.27755823296931376
85365,980345.912212423,0.5000005799583326,980345.912213265,5.799583325805102e-07,8.419156074523926e-07,0.06965246599420483,0.10111329542787009
85366,980357.089872252,0.5000009915402548,980357.0898721064,9.9154025479109e-07,-1.4551915228366852e-07,0.11908307890228335,-0.017476717268368035
85367,980360.028849796,0.4999999055692292,980360.028848696,-9.443077081394691e-08,-1.100008375942707e-06,-0.011341049319283494,-0.13211000117504765
85368,980367.031484397,0.49999653141027145,980367.0314841301,-3.468589728550242e-06,-2.6694033294916153e-07,-0.41657445810066945,-0.03205929015709432
85369,980404.503793981,0.4999730124038935,980404.5038231589,-2.698759610647583e-05,2.9177870601415634e-05,-3.2411856412299995,3.5042356074197523
